company_name,product_name,category,details
axa,Betriebsschließungsversicherung,Betriebsunterbrechungsversicherung,"Bietet Schutz für Betriebe der Gastronomie, Großküchen oder Unternehmen, die Lebensmittel herstellen oder verkaufen, vor dem wirtschaftlichen Aus durch eine behördlich verhängte Betriebsschließung.
Deckt entgangenen Betriebsgewinn und entstandene Kosten sowie Sachschäden ab, die durch behördliche Maßnahmen entstehen.
Schutz beinhaltet die Schließung des Betriebs, die Desinfektion des Betriebes, Tätigkeitsverbote gegen Inhaber oder Mitarbeiter und die Vernichtung von Waren und Vorräten.
Finanzieller Ausgleich für den Schließungsschaden, d.h. für den entgangenen Betriebsgewinn sowie die fortlaufenden Betriebskosten wie Miete oder Pacht.
Übernahme der Lohn- und Gehaltsaufwendungen infolge eines Tätigkeitsverbotes gegen die Mitarbeiter oder den Inhaber.
Ersatz des Waren- und Vorräteschadens sowie Übernahme der Kosten für die Brauchbarmachung oder Vernichtung von Waren und Vorräten (wenn diese mit Krankheitserregern befallen sind).
Kosten für die Desinfektion der Betriebsräume und -einrichtungen.
Kostenübernahme für Ermittlungs- und Beobachtungsmaßnahmen gemäß Infektionsschutzgesetz.
Schutz vor finanziellen Schäden, die entstehen, falls das Unternehmen nach Auftreten einer meldepflichtigen Krankheit (z.B. Masern) oder eines Krankheitserregers (z.B. Salmonellen) geschlossen werden muss.
Versicherungsschutz beginnt frühestens 30 Tage nach Antragsstellung.
AXA haftet nicht für Schäden, die in Folge einer Epidemie oder Pandemie entstehen.
Versicherungsschutz ist ausgeschlossen, wenn die behördlichen Maßnahmen nicht als Einzelanordnung gegen den versicherten Betrieb gerichtet sind, sondern im Rahmen einer Allgemeinverfügung ausgesprochen werden oder wenn keine meldepflichtigen Krankheiten und Krankheitserreger im Betrieb selbst aufgetreten sind."
axa,Veranstalterhaftpflichtversicherung,Haftpflichtversicherung,"Versicherungsschutz bei Verkehrssicherungspflichtverletzungen (z.B. Räum- und Streupflicht)
Abhandenkommen von fremden Schlüsseln, Codekarten oder Transpondern
Mietsachschäden an Räumen und Gebäuden
Versicherung von Internet-Technologien wie die versehentliche Verbreitung von Computerviren oder Trojanern
Umwelthaftpflicht-Basisversicherung: Zum Beispiel für Schäden aus der Vorhaltung von Brennstoffen für Heizpilze (sogenannte Lagerung umweltgefährdender Stoffe in Kleingebinden bis 250 kg/l je Einzelgebinde und 2.000 kg/l Gesamtmenge)
Umweltschadensversicherung: Grunddeckung für Schäden an der Biodiversität, an Gewässern (ohne Grundwasser) und am Boden, jeweils außerhalb des Betriebsgrundstücks
Zusätzliche Deckungsbausteine für besondere Leistungen bei Events, wie z.B. Speisen und Getränke anbieten, Befahren mit einem Gabelstapler bzw. einer Arbeitsmaschine beschränkt öffentliche Verkehrsflächen, Verwendung von Tribünen, die von den Zuschauern genutzt werden, Absicherung der persönlichen gesetzlichen Haftpflicht von Veranstaltungsteilnehmern (z.B. Personen, die bei einem Karnevalsumzug mitlaufen)
ROLAND Veranstaltungsrechtsschutz: Absicherung bei Rechtsproblemen rund um die Planung, Durchführung und Koordination Ihrer Veranstaltung
Schutz für verschiedene mögliche Schadenszenarien, wie z.B. bei einem Karnevalsumzug bricht ein Pferd aus und verletzt einen Zuschauer, eine Bühne wurde nicht ordnungsgemäß aufgebaut und ein Besucher beschädigt seine Jacke an einer herausragenden Schraube, ein Veranstalter mietet eine Räumlichkeit zur Durchführung eines Lokalkonzertes und nach der Veranstaltung sind die ihm vom Vermieter überlassenen Schlüssel nicht mehr auffindbar. Eine Objektsicherung muss durchgeführt und Schlösser ausgetauscht werden."
axa,IT-Haftpflichtversicherung,Haftpflichtversicherung,"Versicherungsschutz für IT-Unternehmen mit einem Umsatz bis 500.000 EUR pro Jahr (IT-Police Haftpflicht Kompakt) oder für IT-Unternehmen mit einem erhöhten Versicherungsbedarf (IT-Police Haftpflicht Komfort).
Absicherung gegen Vermögensschäden, Personen- und Sachschäden.
Schutz bei Ansprüchen aus Sach- und Personenschäden, die durch die Handhabung von Daten, durch Soft- und Hardware entstehen können.
Versicherung von Vermögensschäden Dritter wie z.B. durch Datenlöschung, Störung der Datenordnung, Übertragung von Schadprogrammen, Hackerangriffe, DoS-Attacken etc.
Abdeckung von Rechtsverletzungen (Persönlichkeitsrechte, Patent-, Urheber-, Markenrechte), fehlerhafte Beratung, fehlerhafte Installation, Implementierung und Wartung (Bearbeitungsschaden).
Versicherung von Vermögensschäden von Kunden und sonstigen Dritten wie Betriebsunterbrechung/Gewinnausfall, Verzug aufgrund benannter Gefahren oder Ausfall von Schlüsselpersonen, Ausfall von Internetseiten, Mehrkosten aufgrund fehlgeschlagener Installation von Softwarekungen, Aus- und Einbaukosten bei fehlerhafter Hardware (nur im Rahmen der IT-Police Haftpflicht Komfort).
Weitere Vorteile sind weltweite Deckung (direkte USA- /Kanada-Exporte nur nach Vereinbarung), Einschluss von Vorumsätzen, Abwehr unberechtigter Ansprüche, Strafrechtsschutz, Gerichts- und Anwaltskosten bei einstweiligen Verfügungen und Unterlassungsklagen, Deckung von Erfüllungsfolgeschäden."
axa,Betriebliche Gruppenunfallversicherung,Unfallversicherung,"Bietet Schutz für Unfälle, die in Haus und Heim passieren und somit nicht über die gesetzliche Unfall-Versicherung abgedeckt sind.
Kann steuerliche Vorteile bringen.
Bietet ein ausgezeichnetes Reha-Management zur Rehabilitation von Mitarbeitern nach einem Unfall.
Erhöht die Mitarbeiterbindung und Zufriedenheit.
Deckt eventuell nötige Umbaumaßnahmen für den Betrieb nach einem Schadenfall ab.
Bietet weltweiten Versicherungsschutz rund um die Uhr – ob privat oder beruflich.
Kann individuell angepasst werden, z.B. nur für eine bestimmte Personengruppe, variable Versicherungsleistung, Leistung bereits ab einem Invaliditätsgrad von 1%, Ausschnittsdeckungen möglich, hohe Flexibilität bei Ein- und Ausschlüssen von Personen, Möglichkeit der Mitversicherung einer lebenslangen monatlichen Unfallrente, kostenfreie Mitversicherung von Reha-Management und Assistancen.
Bietet auch eine Vereinsgruppenunfallversicherung für Vereine an.
Im Schadenfall, wie z.B. schwere Verletzungen durch einen Autounfall, bietet die Versicherung finanzielle Unterstützung und Reha-Management."
axa,Existenzschutzversicherung,Dread-Disease-Versicherung,"Bietet Sicherheit gegen die finanziellen Folgen von schweren Unfällen oder Krankheiten.
Vorsorge bei Unfall und Krankheit für Erwachsene, einschließlich schwerer Krankheiten und Krebs ab Stadium II, Verlust der Grundfähigkeiten wie Sehen, Hören und Sprechen, schweren Unfällen und Pflegeaufwendungen ab Pflegegrad 2 der gesetzlichen Pflegeversicherung.
Im Leistungsfall wird eine Rente zwischen 250 und 3.000 EUR ausgezahlt.
Anpassung an Lebensphase: bis zum 45. Lebensjahr zu bestimmten Anlässen (z. B. Heirat, Geburt eines Kindes, Immobilienerwerb) Erhöhung der vereinbarten Rente um bis zu 50 % (max. 500 EUR) ohne erneute Gesundheitsprüfung.
Vom ersten Jahr an monatliches Kündigungsrecht.
Zusätzliche Assistance-Leistungen bei Unfällen im Inland und im Ausland.
Optionsrecht für eine Berufsunfähigkeitsversicherung der AXA Lebensversicherung AG zu vereinbaren.
Kinder-Existenzschutzversicherung sichert Ihr Kind ab dem Alter von 6 Monaten umfassend ab und leistet von der fallabhängigen Sofortzahlung bis zu unserem Reha-Management.
Monatliche Rente bei schwerwiegenden Krankheits- und Unfallfolgen für Kinder.
Sofortzahlung in Höhe einer halben Jahresrente bei großen chirurgischen Eingriffen für Kinder.
Reha-Management für die schulische und berufliche Wiedereingliederung des Kindes.
Der Schutz kann bis zu 5 Jahren nach Vertragsabschluss um einen Berufsunfähigkeitsschutz ohne erneute Gesundheitsprüfung erweitert werden."
axa,Waldversicherung,Elementarversicherung,"Versicherungsschutz für Waldbesitzer vor unvorhersehbaren finanziellen Einbußen.
Schutz für verschiedene Funktionen des Waldes wie Klima-, Wasser- und Bodenschutz, Erholungsraum sowie Rohstoff- und Energielieferant.
Bietet überzeugende Leistungen in folgenden Bereichen: Waldbrandversicherung, Wald-Sturmversicherung, Waldbesitzer-Haftpflichtversicherung.
Die Waldbrandversicherung bietet Versicherungsschutz bei Brand, Blitzschlag oder Explosion für Waldbestände. Die Versicherungssumme wird nach den anerkannten Grundsätzen der Waldwertrechnung hergeleitet. Nebenrisiken wie z.B. Abräumungskosten und Feuerlöschkosten sind mitversichert, sofern vereinbart.
Die Waldsturmversicherung bietet Versicherungsschutz bei Zerstörung oder Beschädigung von Waldbeständen durch die unmittelbare Einwirkung von Sturmereignissen. Die pro Hektar Sturmschadenfläche vereinbarte pauschale Versicherungssumme wird entschädigt.
Die Waldbesitzer-Haftpflichtversicherung bietet Versicherungsschutz bis zu 3 Mio. Euro für Personen- und sonstige Schäden (Sach- und Vermögensschäden) bei Ersatzansprüchen, die sich u. a. ergeben können aus einer Verletzung der Verkehrssicherungspflicht, bei Einsatz von nicht zulassungs-/versicherungspflichtigen Arbeitsmaschinen, Anhängern oder sonstigen Geräten. Optional ist der Versicherungsschutz um eine Umweltschadensversicherung erweiterbar.
Die Versicherung ist für Einzelwaldbesitzer mit einem Wald bis 25 ha, Einzelwaldbesitzer mit einem Wald ab 25 ha und für forstwirtschaftliche Zusammenschlüsse verfügbar.
Im Schadensfall sind die Waldbesitzer bestens abgesichert."
axa,Bauherrenhaftpflichtversicherung,Haftpflichtversicherung,"Versicherungsschutz mit maximaler Flexibilität und für höchste Ansprüche.
Schutz vor Haftungsansprüchen bei Personen-, Sach- oder Vermögensschäden, die im Rahmen Ihres Bauvorhabens oder auf Ihrer Baustelle entstanden sind.
In der Bauherrenhaftpflicht versichert sind Neubauten, Umbauten, Reparaturen sowie Abbruch- und Grabungsarbeiten.
Mitversichert ist das Haus- und Grundbesitzerrisiko für das zu bebauende Grundstück.
Absicherung beim Bauen in eigener Regie.
Versicherungssumme 30 Mio. EUR für Personen-, Sach- und Vermögensschäden.
Bauherrenhaftpflicht für 97,74 EUR* (einmalig).
Versichert sind Schäden infolge von Veränderungen der physikalischen, chemischen oder biologischen Beschaffenheit eines Gewässers einschließlich des Grundwassers (Gewässerveränderungen).
Sie sind als aktiver Mitarbeiter am Bau gegen alle eventuellen Haftpflichtschäden versichert. Dies gilt darüber hinaus auch für Ihre eingesetzten Helfer und den Einsatz von Maschinen am Bau.
Die Versicherung endet mit der Beendigung der Bauarbeiten, spätestens drei Jahre nach Vertragsbeginn (kein Dauerrabatt).
Die Bauherrenhaftpflicht gilt als die Nummer 1 unter den unverzichtbaren Versicherungen für die Bauphase.
Die Bauherrenhaftpflicht von AXA leistet innerhalb dieser Zeitspanne sogar, wenn ein Schaden grob fahrlässig durch den Bauherrn verschuldet wurde.
Wenn Sie als Bauherr zu Unrecht in Anspruch genommen werden, wehrt die Bauherrenversicherung unbegründete Ansprüche gegen Sie ab."
axa,Gebäudeversicherung für Betriebe,Gebäudeversicherung,"Bietet optimalen Schutz für Betriebsgebäude gegen eine Vielzahl möglicher Schäden und Gefahren wie Feuer, Leitungswasser, Sturm/ Hagel, Elementargefahren (z.B. Überschwemmung und Erdbeben), böswillige Beschädigung und Glasbruch für das gesamte Gebäude.
Versichert das Betriebsgebäude mit allen dazugehörigen Bestandteilen - von der Heizungsanlage über Klimaanlagen bis zur Wandverkleidung. Auch Gebäudezubehör wie z. B. Brennstoffvorrat sind inbegriffen.
Die Mitversicherung von weiteren Grundstücksbestandteilen wie z.B. bauliche Einfriedungen, Terrassen oder Carports vervollständigt den Versicherungsschutz.
Neben den klassischen Gefahren können auch Schäden durch Elementargefahren, innere Unruhen, böswillige Beschädigung, Streik, Aussperrung, Fahrzeuganprall, Rauch, Überschalldruckwellen, Wasserlöschanlagen-Leckage, Glasbruch und sogar gegen sogenannte unbenannte Gefahren versichert werden.
Im Schadenfall erstattet die Gebäudeversicherung den Sachsubstanzschaden, d. h. die Wiederherstellung des Gebäudes inklusive der Bestandteile und des Gebäudezubehörs sowie der Grundstücksbestandteile.
Übernimmt weitere Kosten wie z.B. Aufräumungs- und Abbruchkosten, Bewegungs- und Schutzkosten, Feuerlöschkosten, Kosten zur Dekontamination von Erdreich, Mehrkosten durch Technologiefortschritt, durch behördliche Wiederherstellungsbeschränkungen sowie durch Preissteigerungen zwischen dem Eintritt des Versicherungsfalles und der Wiederherstellung oder Wiederbeschaffung, Beseitigung von Schäden am Gebäude nach einem Einbruch, Aufwendungen für Wasserverlust nach einem Rohrbruch, Aufwendungen zum Entfernen umgestürzter Bäume, Sachverständigenkosten und sofern vereinbart den infolge des Sachschadens entstandenen Mietausfall inklusive fortlaufender Nebenkosten.
Die Gebäudeversicherung kann um eine Mietausfallversicherung erweitert werden, die den infolge des Sachschadens entstandenen Mietausfall inklusive fortlaufender Nebenkosten ersetzt.
Die Gebäudeversicherung ist ein Bestandteil der Rundum-Absicherung „Profi-Schutz“ von AXA, die die Möglichkeit bietet, das eigene Versicherungspaket aus verschiedenen Produkten zusammenzustellen."
axa,Autoinhaltsversicherung,Transportversicherung,"Mit der AXA Autoinhaltsversicherung können alle Güter, die Sie in Ihrem Fahrzeug oder Ihrem Anhänger transportieren, abgesichert werden.
Werkzeuge, Material und Ersatzteile ebenso versichert werden wie Verkaufs- und Reparaturware oder eingekaufte Rohstoffe und Zubehörteile.
Sollten Sie die Transporte im Rahmen des gewerblichen Güterverkehrs als Kurier, Frachtführer, Spediteur etc. durchführen, kann die Absicherung im Rahmen der AXA Verkehrshaftungs-Versicherung erfolgen.
Die Autoinhaltsversicherung der AXA sichert Sie bei Schäden an den transportierten Gütern gegen finanzielle Einbußen ab und zwar bei Einbruch in das Kraftfahrzeug und Entwendung des Fahrzeugs, Unfall des Kraftfahrzeugs und Unfall des Transportmittels beim Be- und Entladen des Fahrzeugs, Brand-, Blitz- und Explosionsschäden und höhere Gewalt, Raub der versicherten Sachen.
Ergänzen Sie Ihre Autoinhaltsversicherung um eine Ausstellungsversicherung, wenn Sie Ihre Ware während einer Messe oder Ausstellung zeigen.
Versichert sind Ihre Waren während der Transporte zu und von Messen/Ausstellungen, der Auf- und Abbautage sowie der Dauer der Ausstellung.
Und falls Sie mehrere Mitarbeiter haben, die in Ihrem Auftrag unterwegs sind, können Sie als Service für Ihre Mitarbeiter eine Firmenreisegepäckversicherung bei der AXA abschließen.
AXA bietet Ihnen weitere Ergänzungen an, mit denen Sie Ihre Autoinhaltsversicherung individuell erweitern können: Versicherung des Nachtzeitrisikos (BRD und westeuropäische Anrainerstaaten) für Einbruch in das Kraftfahrzeug, Diebstahl oder Unterschlagung des Kraftfahrzeuges auch in der Zeit zwischen 22 Uhr und 6 Uhr, Mitversicherung einer Musterkollektion.
Mit unserer Autoinhaltsversicherung sind Sie in allen Fällen bestens abgesichert."
axa,Roller-Versicherung,Haftpflichtversicherung,"Preiswerte Kleinkraftrad-Versicherung von AXA
Schützt umfassend Roller, Mofa oder Mopedfahrer
Haftpflichtschäden bis 100 Mio. EUR
Personenschäden bis 15 Mio. EUR pro geschädigter Person
Versicherungsschutz für junge Fahrer unter 18 Jahre und Fahrer ab 18 Jahre
Haftpflicht inkl. 19% Vst. kostet 89€ für Fahrer unter 18 Jahre und 49€ für Fahrer ab 18 Jahre
Haftpflicht mit Teilkasko inkl. 19 % Vst. kostet 159€ für Fahrer unter 18 Jahre und 99€ für Fahrer ab 18 Jahre
Der Beitrag bezieht sich stets auf das aktuelle Verkehrsjahr
Wer erst später in die Saison starten will, zahlt für die Mopedversicherung entsprechend weniger
Möglichkeit, zusätzlich eine preisgünstige Teilkaskoversicherung abzuschließen, die das Zweirad gegen Diebstahl oder gegen Sturm und Hagel absichert (Selbstbeteiligung von 150 EUR)
Roller, Mofa und Mopeds unterliegen dem Pflichtversicherungsgesetz
Der Versicherungsschutz beginnt, sobald das Kennzeichen erworben wird und endet immer zum 28.2. (oder 29.2.) des Folgejahres
Der Versicherungsschutz kann an jedem beliebigen Tag starten."
axa,Betriebliche Krankenversicherung,Krankenversicherung,"Versicherungsschutz mit maximaler Flexibilität und für höchste Fahr-Ansprüche.
Bietet einen wichtigen Schutz vor Schadenersatzforderungen, damit man nicht mit seinem Privatvermögen haften muss.
Individueller Versicherungsschutz für Hab und Gut.
Erstklassige medizinische Versorgung.
Private Rentenversicherung und Betriebliche Rentenversicherung.
Berufsunfähigkeitsversicherung und Existenzschutzversicherung.
Inhaltsversicherung und Betriebsgebäude Transportversicherung.
Betriebshaftpflichtversicherung und Berufshaftpflichtversicherung.
Kautionsversicherung und Zusatzinformationen Bürgschaft und Kaution.
Factoring und Firmenleasing.
Ganzheitliche Mitarbeiterabsicherung und Betriebliche Altersversorgung.
Kfz-Flottenversicherung und Cyber-Versicherung.
Gewerblicher Rechtsschutz.
Leistungsstarke und flexible Tarife.
Schon ab 5 Mitarbeitern.
Einfache Prozesse.
Beitragsfrei während Eltern- und Pflegezeit sowie langfristiger Arbeitsunfähigkeit.
Beiträge als Betriebsausgaben steuerlich absetzbar.
Hochwertige medizinische Versorgung.
Ausgleich von Versorgungslücken in der GKV.
Vom Arbeitgeber finanzierte Beiträge.
Personalisierte Versichertenkarte.
Familienabsicherung möglich.
Hochwerte und flexible Gesundheitsleistungen für die gesamte Belegschaft.
Einfache und smarte Gesundheitsmehrwerte durch jährliches Gesundheitsbudget.
Erstklassiger Schutz für ausgewählte Mitarbeiter.
Unisex- und Uniage-Beiträge bis 69 Jahre.
Aufnahme ohne Gesundheitsprüfung.
Hervorragende Einzelleistungen u.a. für stationäre Behandlungen, Vorsorge oder bei längerfristiger Erkrankung.
Volles Budget jedes Jahr – unabhängig vom Beginn des Versicherungsschutzes.
Unisex- und Uniage-Beiträge ohne Altersbeschränkung.
Keine Gesundheitsprüfung.
Zusätzliche Serviceleistungen ohne Anrechnung auf das Gesundheitsbudget.
Hochwertiger Schutz für Zahnersatz bei FlexMed easy Plus ergänzbar.
Privatpatienten-Status im Hinblick auf ambulante Ärztliche Behandlung.
Privatbehandlung im Krankenhaus und Unterbringung im Ein- oder Zweibettzimmer.
Hervorragende zahnärztliche Leistungen bei FlexMed Privat Premium."
